order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
4086,942,42,Item_9,2022-07-17,20:05:00,Pending,747.72
4087,312,128,Item_20,2022-06-26,20:52:00,Delivered,439.86
4088,733,119,Item_48,2023-06-01,21:52:00,Cancelled,204.58
4089,526,199,Item_33,2023-06-23,12:24:00,Delivered,324.28
4090,539,165,Item_35,2023-10-27,18:14:00,Delivered,430.35
4091,560,75,Item_5,2023-02-02,18:54:00,Delivered,476.76
4092,79,188,Item_13,2023-12-16,14:21:00,Pending,696.07
4093,411,79,Item_30,2023-08-12,20:13:00,Pending,976.6
4094,992,70,Item_26,2022-01-26,21:35:00,Cancelled,588.02
4095,704,114,Item_40,2022-10-03,19:40:00,Cancelled,313.88
4096,695,139,Item_16,2022-01-04,20:35:00,Cancelled,281.04
4097,405,31,Item_4,2023-07-11,11:00:00,Pending,898.05
4098,428,22,Item_25,2023-02-15,12:15:00,Delivered,234.11
4099,331,92,Item_21,2023-04-06,21:40:00,Pending,495.4
4100,285,85,Item_32,2023-11-13,18:55:00,Cancelled,424.1
4101,770,195,Item_23,2023-05-21,16:00:00,Delivered,992.52
4102,177,66,Item_31,2023-03-18,14:41:00,Delivered,155.82
4103,396,135,Item_29,2022-12-12,18:53:00,Cancelled,837.1
4104,877,34,Item_19,2023-12-01,10:58:00,Cancelled,210.6
4105,392,91,Item_17,2022-11-29,11:49:00,Delivered,298.86
4106,263,78,Item_17,2022-03-12,18:44:00,Pending,669.88
4107,956,76,Item_1,2022-05-28,13:26:00,Delivered,599.89
4108,935,137,Item_28,2022-01-18,18:44:00,Delivered,861.02
4109,841,121,Item_3,2022-03-07,17:43:00,Delivered,964.58
4110,419,50,Item_3,2023-09-30,15:05:00,Cancelled,280.8
4111,218,132,Item_42,2023-02-26,11:02:00,Delivered,188.44
4112,711,86,Item_47,2022-02-19,19:13:00,Pending,775.5
4113,229,8,Item_39,2022-10-12,11:10:00,Delivered,378.75
4114,593,4,Item_38,2023-03-20,20:53:00,Delivered,850.12
4115,488,153,Item_32,2023-08-13,18:18:00,Delivered,864.59
4116,345,40,Item_36,2022-10-03,11:52:00,Delivered,458.19
4117,625,70,Item_34,2022-01-14,15:05:00,Cancelled,927.22
4118,476,53,Item_23,2023-01-22,21:47:00,Cancelled,404.28
4119,522,4,Item_37,2022-11-26,18:30:00,Pending,693.28
4120,229,147,Item_17,2023-11-25,10:19:00,Cancelled,646.81
4121,644,195,Item_36,2022-02-16,12:23:00,Pending,985.2
4122,2,44,Item_46,2023-09-24,14:16:00,Cancelled,275.07
4123,893,12,Item_15,2022-04-03,16:02:00,Pending,660.39
4124,782,36,Item_22,2023-06-18,14:47:00,Pending,865.3
4125,18,120,Item_13,2022-11-16,12:37:00,Delivered,343.25
4126,578,191,Item_29,2023-11-12,17:50:00,Cancelled,392.85
4127,448,118,Item_24,2023-09-17,16:14:00,Delivered,707.86
4128,69,132,Item_28,2022-10-01,21:43:00,Pending,763.39
4129,207,1,Item_33,2023-06-19,12:12:00,Pending,422.0
4130,657,134,Item_26,2023-12-15,18:46:00,Cancelled,240.12
4131,431,41,Item_16,2023-10-25,13:45:00,Delivered,975.41
4132,440,8,Item_48,2023-10-21,16:09:00,Pending,616.34
4133,734,160,Item_49,2022-10-14,12:49:00,Cancelled,506.99
4134,493,75,Item_34,2022-08-03,11:41:00,Cancelled,313.6
4135,3,99,Item_26,2022-07-06,20:04:00,Delivered,708.62
4136,658,175,Item_6,2023-01-16,11:34:00,Pending,934.82
4137,818,196,Item_6,2023-04-25,19:13:00,Pending,277.14
4138,798,38,Item_25,2023-01-06,15:48:00,Pending,415.55
4139,638,141,Item_38,2022-01-24,17:10:00,Delivered,350.23
4140,472,186,Item_10,2022-08-14,21:09:00,Cancelled,251.19
4141,640,129,Item_38,2022-01-28,12:35:00,Delivered,343.8
4142,696,147,Item_4,2022-02-06,17:18:00,Cancelled,850.33
4143,894,183,Item_35,2023-10-05,20:53:00,Cancelled,197.28
4144,910,142,Item_18,2023-04-23,17:37:00,Pending,424.52
4145,266,19,Item_41,2023-04-01,17:10:00,Cancelled,416.87
4146,208,152,Item_34,2022-03-21,19:17:00,Pending,680.67
4147,41,116,Item_48,2022-08-04,17:53:00,Pending,206.36
4148,598,17,Item_21,2023-05-21,20:16:00,Delivered,624.15
4149,310,95,Item_33,2023-09-16,20:42:00,Cancelled,292.5
4150,847,141,Item_14,2023-06-02,14:29:00,Pending,584.97
4151,421,53,Item_34,2022-01-24,12:39:00,Delivered,732.46
4152,409,21,Item_10,2022-09-01,20:07:00,Cancelled,729.07
4153,185,30,Item_41,2023-11-15,20:17:00,Delivered,687.23
4154,342,189,Item_6,2023-07-15,19:19:00,Delivered,281.48
4155,581,166,Item_35,2023-06-20,20:59:00,Cancelled,870.23
4156,803,196,Item_7,2023-06-08,12:17:00,Delivered,701.53
4157,501,2,Item_26,2023-02-02,20:10:00,Delivered,892.11
4158,49,117,Item_38,2022-05-16,13:44:00,Cancelled,812.44
4159,604,143,Item_10,2023-02-01,19:26:00,Pending,909.45
4160,230,71,Item_46,2023-06-08,21:18:00,Cancelled,712.15
4161,623,117,Item_3,2022-09-06,15:23:00,Delivered,507.61
4162,336,118,Item_33,2023-09-21,17:03:00,Pending,815.5
4163,886,58,Item_13,2022-12-13,16:02:00,Pending,529.18
4164,820,125,Item_29,2022-08-30,11:43:00,Delivered,863.88
4165,674,56,Item_7,2022-11-27,15:37:00,Cancelled,687.31
4166,698,197,Item_21,2023-03-27,21:32:00,Delivered,453.85
4167,660,24,Item_34,2023-05-05,20:32:00,Pending,724.18
4168,757,57,Item_34,2022-10-08,14:46:00,Cancelled,188.01
4169,377,131,Item_35,2022-08-03,11:47:00,Delivered,414.66
4170,316,124,Item_4,2023-10-30,21:58:00,Delivered,789.66
4171,959,59,Item_42,2022-11-27,10:50:00,Delivered,490.51
4172,455,30,Item_21,2023-10-05,16:42:00,Pending,661.48
4173,762,10,Item_38,2023-10-17,17:28:00,Cancelled,675.22
4174,551,14,Item_10,2022-08-26,20:54:00,Cancelled,833.65
4175,643,69,Item_23,2023-03-13,18:44:00,Cancelled,373.89
4176,1000,122,Item_37,2022-10-28,10:25:00,Delivered,846.49
4177,434,186,Item_28,2022-11-02,10:22:00,Delivered,517.21
4178,961,35,Item_40,2022-11-23,18:11:00,Delivered,794.63
4179,519,170,Item_14,2022-05-02,16:03:00,Pending,953.17
4180,375,116,Item_46,2022-06-14,20:15:00,Pending,718.96
4181,679,113,Item_15,2022-04-17,18:41:00,Cancelled,967.47
4182,793,191,Item_14,2023-12-29,10:38:00,Delivered,630.19
4183,91,85,Item_36,2023-01-13,21:17:00,Cancelled,696.15
4184,842,59,Item_15,2022-06-29,15:07:00,Delivered,469.53
4185,755,96,Item_5,2023-07-18,15:55:00,Pending,778.04
4186,551,64,Item_38,2023-03-20,16:38:00,Delivered,954.72
4187,933,54,Item_20,2022-10-26,16:33:00,Cancelled,752.67
4188,399,46,Item_47,2022-05-06,15:53:00,Pending,687.36
4189,366,140,Item_19,2023-10-28,11:24:00,Pending,564.0
4190,759,157,Item_8,2023-03-11,11:05:00,Cancelled,152.5
4191,14,42,Item_11,2022-03-20,18:45:00,Pending,229.94
4192,579,142,Item_5,2023-10-24,14:53:00,Delivered,343.74
4193,782,77,Item_18,2023-11-15,18:11:00,Cancelled,744.19
4194,60,181,Item_38,2022-09-19,19:35:00,Delivered,739.9
4195,831,116,Item_19,2022-01-27,12:11:00,Pending,838.81
4196,881,33,Item_35,2023-02-19,14:55:00,Pending,691.38
4197,248,52,Item_50,2022-01-30,12:35:00,Cancelled,967.48
4198,650,90,Item_48,2022-01-31,19:48:00,Pending,698.94
4199,394,182,Item_12,2022-04-30,19:31:00,Delivered,503.27
4200,464,118,Item_8,2023-09-07,16:26:00,Cancelled,501.78
4201,976,20,Item_1,2022-05-23,15:20:00,Pending,485.03
4202,247,72,Item_12,2022-02-02,12:17:00,Delivered,263.59
4203,716,57,Item_18,2023-09-21,20:02:00,Pending,183.68
4204,922,54,Item_47,2023-03-25,17:13:00,Pending,337.6
4205,432,125,Item_23,2023-09-25,10:16:00,Delivered,553.2
4206,464,158,Item_5,2022-12-02,12:33:00,Pending,408.76
4207,834,104,Item_8,2022-10-08,15:00:00,Delivered,674.26
4208,217,63,Item_50,2022-12-25,11:04:00,Cancelled,408.44
4209,405,93,Item_28,2022-11-11,12:23:00,Cancelled,841.52
4210,113,141,Item_25,2022-09-10,18:21:00,Delivered,472.67
4211,69,146,Item_38,2023-01-01,20:58:00,Cancelled,909.58
4212,649,86,Item_23,2023-08-20,12:41:00,Pending,305.3
4213,702,113,Item_25,2022-09-27,11:34:00,Cancelled,666.68
4214,27,56,Item_36,2022-11-28,10:02:00,Delivered,781.51
4215,343,88,Item_5,2022-08-02,14:37:00,Cancelled,936.56
4216,262,141,Item_26,2023-05-08,12:24:00,Delivered,603.43
4217,549,59,Item_37,2022-01-01,15:07:00,Cancelled,791.77
4218,980,60,Item_5,2022-09-16,16:09:00,Cancelled,471.27
4219,757,179,Item_6,2023-01-18,21:43:00,Cancelled,398.55
4220,850,51,Item_10,2023-01-02,11:35:00,Delivered,371.61
4221,801,151,Item_30,2023-06-23,18:49:00,Cancelled,651.2
4222,325,55,Item_5,2022-05-18,21:44:00,Delivered,396.09
4223,598,83,Item_19,2022-09-07,17:31:00,Cancelled,703.04
4224,436,25,Item_33,2022-07-18,10:53:00,Pending,599.09
4225,383,129,Item_4,2022-03-03,11:42:00,Pending,742.2
4226,492,63,Item_6,2022-11-16,13:31:00,Pending,221.66
4227,95,17,Item_17,2022-08-23,17:23:00,Cancelled,604.63
4228,175,162,Item_7,2022-01-16,18:17:00,Pending,215.97
4229,468,25,Item_3,2023-09-22,21:27:00,Cancelled,686.23
4230,328,109,Item_20,2022-05-12,15:38:00,Cancelled,863.11
4231,417,165,Item_36,2023-10-30,10:02:00,Delivered,884.17
4232,842,149,Item_43,2022-07-22,14:10:00,Pending,211.29
4233,965,68,Item_12,2023-12-25,13:20:00,Delivered,493.61
4234,55,48,Item_13,2022-02-25,13:09:00,Pending,516.98
4235,344,166,Item_45,2022-12-10,21:52:00,Delivered,723.99
4236,938,36,Item_11,2022-10-23,11:37:00,Delivered,395.88
4237,158,7,Item_26,2023-02-23,18:11:00,Delivered,237.63
4238,78,66,Item_21,2023-08-26,19:39:00,Delivered,166.23
4239,881,103,Item_28,2022-09-13,13:30:00,Pending,591.41
4240,132,35,Item_9,2022-10-12,10:38:00,Delivered,992.53
4241,238,151,Item_9,2022-07-08,21:20:00,Delivered,190.11
4242,387,36,Item_42,2022-01-29,11:37:00,Pending,778.29
4243,776,12,Item_5,2022-04-27,13:32:00,Cancelled,604.06
4244,215,58,Item_37,2022-04-14,13:17:00,Delivered,695.48
4245,373,47,Item_34,2023-01-23,11:59:00,Delivered,284.58
4246,751,154,Item_17,2022-12-10,17:01:00,Pending,390.81
4247,130,56,Item_20,2022-07-10,18:32:00,Cancelled,403.64
4248,824,77,Item_40,2023-03-30,17:18:00,Delivered,297.27
4249,598,132,Item_28,2023-03-16,13:17:00,Cancelled,297.79
4250,56,187,Item_38,2023-01-01,14:13:00,Cancelled,787.8
4251,652,172,Item_31,2023-10-03,14:08:00,Cancelled,712.59
4252,564,164,Item_41,2023-01-05,13:01:00,Pending,551.11
4253,238,92,Item_26,2022-04-05,15:42:00,Pending,300.93
4254,393,104,Item_24,2022-12-07,19:36:00,Delivered,377.38
4255,783,100,Item_11,2023-01-14,14:12:00,Pending,584.26
4256,635,107,Item_27,2022-11-04,11:47:00,Cancelled,551.82
4257,379,57,Item_16,2023-02-19,19:55:00,Pending,465.24
4258,296,114,Item_50,2022-10-05,16:43:00,Cancelled,761.73
4259,683,60,Item_22,2022-08-02,19:34:00,Pending,743.93
4260,717,105,Item_9,2023-10-12,19:50:00,Pending,904.99
4261,766,64,Item_10,2022-10-24,13:27:00,Pending,791.73
4262,398,127,Item_38,2022-06-04,15:04:00,Delivered,437.94
4263,84,41,Item_42,2023-04-14,21:00:00,Pending,943.91
4264,974,51,Item_48,2023-10-03,19:20:00,Delivered,425.38
4265,218,169,Item_19,2023-02-25,19:21:00,Cancelled,575.18
4266,440,64,Item_43,2023-08-15,10:26:00,Cancelled,817.07
4267,403,188,Item_35,2022-05-31,15:03:00,Pending,549.83
4268,655,61,Item_40,2023-09-16,19:19:00,Pending,215.59
4269,99,91,Item_15,2023-11-21,18:32:00,Delivered,236.28
4270,919,132,Item_42,2022-07-21,21:51:00,Cancelled,225.13
4271,251,6,Item_32,2022-08-02,18:05:00,Delivered,472.61
4272,483,177,Item_11,2022-01-05,11:37:00,Cancelled,605.86
4273,434,124,Item_36,2023-12-30,10:19:00,Pending,911.8
4274,396,188,Item_18,2023-08-11,13:32:00,Delivered,262.04
4275,126,74,Item_26,2022-07-21,20:06:00,Cancelled,815.55
4276,453,102,Item_12,2022-11-28,20:57:00,Cancelled,862.58
4277,767,149,Item_41,2022-06-18,16:37:00,Pending,402.06
4278,769,104,Item_14,2022-07-15,20:12:00,Delivered,541.01
4279,767,150,Item_38,2023-10-08,15:07:00,Delivered,332.95
4280,841,147,Item_17,2023-06-02,21:20:00,Delivered,994.45
4281,113,47,Item_42,2023-02-28,21:59:00,Cancelled,760.81
4282,581,118,Item_6,2023-09-28,16:59:00,Cancelled,991.14
4283,27,106,Item_44,2023-07-18,13:49:00,Delivered,429.34
4284,615,29,Item_3,2022-04-18,16:38:00,Delivered,294.34
4285,805,198,Item_37,2022-01-29,11:56:00,Cancelled,809.66
4286,253,146,Item_39,2022-10-06,19:59:00,Delivered,797.21
4287,84,50,Item_15,2022-08-26,14:38:00,Cancelled,333.13
4288,940,171,Item_27,2023-05-09,21:12:00,Delivered,963.45
4289,281,137,Item_7,2022-10-16,10:46:00,Pending,613.67
4290,708,68,Item_6,2022-03-05,11:12:00,Cancelled,569.58
4291,222,10,Item_5,2022-09-15,19:17:00,Delivered,238.17
4292,11,73,Item_38,2023-11-02,20:04:00,Pending,709.04
4293,791,7,Item_4,2022-11-16,21:11:00,Delivered,909.59
4294,40,39,Item_34,2023-07-30,17:07:00,Cancelled,936.96
4295,414,140,Item_3,2022-03-16,20:35:00,Pending,183.62
4296,299,37,Item_8,2022-07-25,14:24:00,Pending,911.02
4297,957,85,Item_20,2023-07-21,14:27:00,Delivered,996.95
4298,215,82,Item_13,2022-03-18,17:15:00,Delivered,741.06
4299,580,172,Item_7,2023-05-13,20:05:00,Delivered,324.6
4300,557,98,Item_4,2022-03-23,15:31:00,Cancelled,234.05
4301,719,23,Item_32,2022-04-29,13:28:00,Delivered,815.29
4302,101,150,Item_44,2022-11-13,10:16:00,Delivered,407.94
4303,476,172,Item_1,2022-06-15,18:53:00,Pending,832.55
4304,91,75,Item_6,2022-05-03,12:15:00,Pending,540.47
4305,648,77,Item_21,2022-05-20,18:16:00,Pending,213.82
4306,952,156,Item_14,2023-03-23,18:07:00,Pending,463.23
4307,390,76,Item_28,2022-07-12,20:19:00,Delivered,353.02
4308,808,21,Item_3,2023-10-15,18:31:00,Cancelled,672.47
4309,114,169,Item_25,2022-05-06,19:51:00,Cancelled,293.92
4310,657,39,Item_8,2022-12-23,14:50:00,Delivered,214.71
4311,244,22,Item_22,2022-08-12,15:39:00,Delivered,499.32
4312,680,111,Item_43,2022-07-09,16:37:00,Delivered,495.54
4313,260,89,Item_22,2022-06-21,15:30:00,Delivered,794.01
4314,509,190,Item_20,2022-03-18,10:02:00,Delivered,688.05
4315,290,125,Item_47,2022-03-08,17:57:00,Pending,611.38
4316,722,158,Item_18,2023-06-18,18:58:00,Cancelled,512.03
4317,620,73,Item_33,2023-08-07,20:12:00,Delivered,983.99
4318,32,95,Item_7,2023-08-29,20:43:00,Pending,770.9
4319,444,116,Item_23,2023-11-11,16:51:00,Delivered,460.78
4320,797,130,Item_19,2022-05-30,13:08:00,Cancelled,692.43
4321,89,117,Item_10,2023-02-04,16:53:00,Delivered,796.36
4322,371,104,Item_24,2022-01-27,14:25:00,Cancelled,892.87
4323,488,6,Item_43,2022-02-13,11:24:00,Cancelled,880.17
4324,670,71,Item_8,2022-08-16,10:05:00,Cancelled,582.86
4325,979,108,Item_12,2022-09-24,10:41:00,Pending,585.16
4326,797,27,Item_1,2022-01-04,20:53:00,Cancelled,497.8
4327,614,16,Item_44,2022-10-06,11:42:00,Cancelled,265.24
4328,145,2,Item_31,2023-02-22,12:52:00,Delivered,576.28
4329,114,32,Item_23,2023-11-07,12:45:00,Delivered,344.96
4330,566,38,Item_12,2022-06-29,19:29:00,Delivered,391.32
4331,549,72,Item_31,2022-12-01,12:39:00,Pending,313.71
4332,621,152,Item_39,2022-11-01,10:32:00,Delivered,381.98
4333,40,186,Item_49,2023-07-22,14:34:00,Cancelled,664.54
4334,119,59,Item_24,2022-04-15,11:58:00,Delivered,444.97
4335,31,199,Item_21,2022-07-18,15:26:00,Cancelled,938.5
4336,169,197,Item_42,2023-06-28,20:06:00,Delivered,935.01
4337,8,112,Item_19,2022-05-01,20:54:00,Pending,945.61
4338,369,126,Item_36,2022-02-11,20:13:00,Cancelled,595.56
4339,30,33,Item_35,2022-01-18,11:14:00,Delivered,910.71
4340,105,160,Item_19,2023-12-31,15:37:00,Delivered,406.09
4341,628,86,Item_49,2022-05-10,18:42:00,Delivered,940.36
4342,269,74,Item_31,2023-07-24,16:59:00,Cancelled,394.66
4343,905,161,Item_9,2023-07-18,10:37:00,Delivered,222.25
4344,523,173,Item_36,2023-09-17,13:48:00,Delivered,477.7
4345,775,89,Item_32,2023-07-27,20:57:00,Pending,972.86
4346,690,59,Item_30,2023-07-26,19:59:00,Delivered,717.49
4347,100,57,Item_43,2023-09-28,17:35:00,Cancelled,941.49
4348,926,62,Item_47,2023-02-17,20:10:00,Pending,161.68
4349,834,85,Item_36,2022-11-27,15:52:00,Cancelled,816.61
4350,607,147,Item_20,2023-12-16,10:21:00,Pending,795.63
4351,192,148,Item_48,2022-01-01,17:09:00,Pending,970.04
4352,581,164,Item_4,2023-12-08,15:05:00,Cancelled,909.78
4353,533,156,Item_35,2023-03-16,10:15:00,Cancelled,206.68
4354,50,100,Item_22,2023-03-07,17:50:00,Delivered,348.5
4355,775,70,Item_24,2023-03-31,10:44:00,Delivered,489.21
4356,148,114,Item_27,2022-04-06,13:48:00,Cancelled,714.3
4357,71,77,Item_38,2023-07-20,10:59:00,Delivered,454.06
4358,651,6,Item_33,2022-10-15,13:19:00,Cancelled,764.45
4359,631,158,Item_11,2023-10-18,20:27:00,Cancelled,401.4
4360,309,118,Item_50,2023-05-26,13:04:00,Cancelled,832.3
4361,832,3,Item_35,2022-10-16,21:31:00,Delivered,354.33
4362,145,65,Item_12,2022-08-06,15:08:00,Pending,154.05
4363,33,71,Item_6,2023-04-11,12:09:00,Cancelled,244.02
4364,339,88,Item_16,2023-02-12,20:14:00,Delivered,428.48
4365,347,81,Item_30,2022-10-16,19:58:00,Delivered,476.55
4366,855,128,Item_37,2023-01-23,10:15:00,Delivered,385.92
4367,378,116,Item_4,2022-09-02,13:38:00,Delivered,708.59
4368,636,87,Item_44,2023-09-07,14:58:00,Cancelled,304.09
4369,228,22,Item_21,2023-10-18,19:10:00,Delivered,596.56
4370,232,12,Item_18,2022-01-21,12:23:00,Pending,519.82
4371,189,177,Item_40,2023-09-07,11:32:00,Cancelled,284.24
4372,498,76,Item_11,2023-09-07,12:22:00,Delivered,172.48
4373,90,105,Item_30,2023-07-09,13:01:00,Delivered,455.31
4374,247,152,Item_12,2023-02-20,16:31:00,Pending,328.43
4375,880,2,Item_26,2022-08-15,12:09:00,Cancelled,788.8
4376,995,56,Item_8,2022-08-25,20:00:00,Delivered,575.09
4377,310,137,Item_50,2023-01-02,10:07:00,Delivered,278.54
4378,429,25,Item_43,2023-08-23,10:49:00,Delivered,639.99
4379,659,63,Item_14,2023-01-18,20:33:00,Delivered,566.0
4380,499,22,Item_39,2022-03-05,10:02:00,Delivered,699.21
4381,189,182,Item_38,2023-10-26,15:49:00,Cancelled,234.53
4382,150,48,Item_22,2023-01-21,21:33:00,Cancelled,745.01
4383,66,132,Item_48,2023-01-13,16:02:00,Pending,412.74
4384,745,116,Item_38,2023-09-29,12:26:00,Delivered,150.4
4385,813,200,Item_23,2022-08-11,12:19:00,Pending,349.18
4386,986,99,Item_42,2023-10-05,17:59:00,Cancelled,928.64
4387,548,197,Item_5,2022-10-19,15:39:00,Cancelled,396.18
4388,752,74,Item_16,2023-03-31,10:13:00,Pending,250.53
4389,303,194,Item_23,2022-07-20,21:33:00,Pending,744.4
4390,107,21,Item_43,2023-04-08,18:30:00,Cancelled,973.82
4391,729,110,Item_22,2022-03-01,15:52:00,Delivered,710.01
4392,664,195,Item_27,2022-03-10,12:08:00,Delivered,816.19
4393,164,142,Item_6,2023-12-19,21:03:00,Cancelled,555.27
4394,57,105,Item_43,2022-03-17,20:39:00,Delivered,282.5
4395,252,18,Item_44,2022-04-27,16:40:00,Cancelled,682.15
4396,697,114,Item_2,2023-01-31,20:44:00,Cancelled,687.72
4397,210,86,Item_16,2022-05-19,12:34:00,Delivered,731.36
4398,127,139,Item_23,2023-08-23,12:39:00,Delivered,888.65
4399,388,163,Item_34,2022-10-19,21:02:00,Pending,462.49
4400,226,128,Item_6,2022-03-27,14:52:00,Delivered,665.33
4401,198,6,Item_3,2022-01-30,14:10:00,Cancelled,855.65
4402,792,63,Item_37,2023-07-05,19:38:00,Pending,276.23
4403,250,180,Item_45,2022-03-16,13:32:00,Delivered,370.71
4404,353,154,Item_43,2023-10-04,18:34:00,Cancelled,472.99
4405,214,33,Item_31,2023-07-03,14:24:00,Delivered,567.26
4406,568,52,Item_44,2023-05-24,17:02:00,Cancelled,634.61
4407,904,88,Item_14,2023-06-21,12:22:00,Delivered,230.11
4408,798,71,Item_43,2022-02-01,16:37:00,Cancelled,289.12
4409,439,101,Item_19,2022-07-08,17:21:00,Cancelled,885.93
4410,898,57,Item_24,2022-03-07,12:27:00,Cancelled,305.62
4411,287,81,Item_23,2022-08-14,14:14:00,Cancelled,957.65
4412,375,173,Item_26,2022-11-18,16:35:00,Pending,548.87
4413,421,67,Item_34,2023-03-28,18:43:00,Cancelled,650.38
4414,164,43,Item_18,2023-08-15,14:54:00,Pending,462.47
4415,124,6,Item_20,2023-02-21,20:40:00,Delivered,417.67
4416,982,106,Item_38,2022-05-13,19:41:00,Cancelled,427.94
4417,547,86,Item_8,2022-05-27,21:28:00,Delivered,886.41
4418,785,33,Item_49,2023-04-04,17:07:00,Pending,568.36
4419,612,60,Item_48,2022-11-24,21:59:00,Delivered,671.81
4420,599,200,Item_14,2022-09-21,21:41:00,Cancelled,886.5
4421,75,34,Item_37,2022-04-23,15:08:00,Cancelled,888.38
4422,673,96,Item_1,2022-07-10,12:30:00,Delivered,398.8
4423,506,119,Item_36,2023-12-08,21:56:00,Pending,770.43
4424,7,74,Item_23,2023-05-20,19:40:00,Cancelled,879.27
4425,141,96,Item_8,2023-06-17,14:58:00,Pending,707.12
4426,470,7,Item_14,2022-08-24,21:05:00,Pending,600.24
4427,96,75,Item_29,2023-07-23,21:36:00,Delivered,808.05
4428,198,114,Item_42,2022-06-09,21:50:00,Delivered,937.5
4429,716,181,Item_18,2022-11-21,11:05:00,Pending,934.15
4430,500,103,Item_50,2023-04-01,10:12:00,Cancelled,317.56
4431,646,57,Item_43,2022-05-24,18:52:00,Cancelled,320.39
4432,116,18,Item_9,2022-06-05,10:27:00,Delivered,907.64
4433,738,174,Item_34,2022-10-27,18:35:00,Cancelled,257.53
4434,837,65,Item_50,2023-07-11,13:28:00,Delivered,993.92
4435,218,109,Item_29,2023-11-23,19:50:00,Cancelled,169.5
4436,809,131,Item_11,2023-12-09,19:13:00,Pending,494.65
4437,742,190,Item_41,2022-03-29,21:54:00,Delivered,474.01
4438,873,86,Item_41,2023-11-25,14:19:00,Pending,929.75
4439,913,112,Item_39,2022-05-17,10:24:00,Pending,987.57
4440,940,108,Item_18,2023-08-05,10:53:00,Delivered,887.02
4441,150,67,Item_40,2023-01-14,11:35:00,Pending,940.95
4442,384,13,Item_42,2022-01-01,11:19:00,Delivered,914.08
4443,299,101,Item_8,2023-05-02,15:53:00,Pending,758.09
4444,917,182,Item_42,2022-03-03,19:13:00,Delivered,334.23
4445,537,188,Item_33,2023-08-14,20:54:00,Pending,775.0
4446,293,66,Item_41,2022-03-11,11:02:00,Cancelled,202.22
4447,248,17,Item_23,2023-02-20,16:34:00,Pending,438.94
4448,704,55,Item_22,2022-07-15,18:54:00,Pending,706.35
4449,282,132,Item_42,2022-08-11,18:08:00,Cancelled,539.37
4450,361,130,Item_4,2022-07-21,10:43:00,Pending,693.29
4451,106,104,Item_34,2022-11-22,16:30:00,Cancelled,530.27
4452,499,116,Item_36,2022-09-26,10:36:00,Delivered,967.76
4453,623,10,Item_10,2023-04-19,21:12:00,Delivered,494.08
4454,621,135,Item_45,2023-07-27,21:01:00,Pending,323.58
4455,719,27,Item_28,2022-04-06,11:49:00,Cancelled,588.56
4456,399,109,Item_34,2023-03-09,11:55:00,Delivered,633.44
4457,482,99,Item_29,2022-12-31,19:53:00,Pending,755.89
4458,207,170,Item_13,2022-06-13,17:03:00,Delivered,555.02
4459,43,185,Item_21,2022-01-29,15:40:00,Pending,326.27
4460,195,66,Item_23,2023-10-22,19:12:00,Delivered,649.85
4461,433,84,Item_29,2023-12-24,12:33:00,Pending,464.17
4462,374,62,Item_16,2023-08-16,21:11:00,Pending,804.89
4463,522,42,Item_19,2022-06-13,16:37:00,Cancelled,710.54
4464,97,120,Item_50,2023-12-19,18:13:00,Cancelled,625.62
4465,69,175,Item_22,2023-07-07,14:34:00,Cancelled,513.59
4466,497,155,Item_14,2022-01-05,13:27:00,Delivered,278.88
4467,528,88,Item_14,2022-06-11,17:53:00,Delivered,557.14
4468,394,111,Item_38,2023-07-28,21:02:00,Delivered,366.79
4469,72,164,Item_24,2023-12-29,11:02:00,Delivered,421.94
4470,896,133,Item_24,2022-11-04,17:16:00,Delivered,973.04
4471,5,140,Item_30,2022-07-15,10:07:00,Pending,928.68
4472,947,121,Item_9,2022-01-09,20:54:00,Cancelled,800.7
4473,230,143,Item_46,2022-06-20,18:15:00,Cancelled,548.77
4474,942,192,Item_49,2022-04-29,12:03:00,Pending,398.62
4475,327,33,Item_45,2023-05-08,21:08:00,Pending,933.31
4476,204,1,Item_50,2023-09-10,11:02:00,Delivered,526.2
4477,85,38,Item_5,2022-02-19,12:24:00,Pending,878.92
4478,145,50,Item_19,2023-11-23,14:57:00,Cancelled,334.12
4479,695,14,Item_23,2023-11-06,18:15:00,Pending,712.88
4480,481,25,Item_49,2023-09-26,17:17:00,Delivered,726.18
4481,597,162,Item_31,2022-04-21,16:25:00,Cancelled,753.31
4482,445,90,Item_50,2023-02-13,16:52:00,Cancelled,495.71
4483,42,156,Item_40,2023-11-29,16:26:00,Pending,876.49
4484,200,74,Item_50,2022-09-30,10:16:00,Delivered,672.74
4485,376,39,Item_11,2022-10-16,12:21:00,Pending,472.88
4486,730,94,Item_13,2023-04-15,20:39:00,Delivered,963.61
4487,187,33,Item_6,2023-08-17,11:17:00,Cancelled,357.3
4488,639,181,Item_1,2023-04-15,10:21:00,Cancelled,739.29
4489,490,172,Item_16,2023-03-08,10:51:00,Delivered,434.39
4490,808,164,Item_38,2022-04-28,11:24:00,Cancelled,181.57
4491,719,25,Item_3,2022-03-12,16:46:00,Pending,854.48
4492,156,108,Item_1,2022-02-01,18:36:00,Delivered,264.37
4493,358,144,Item_37,2022-08-02,21:25:00,Cancelled,867.99
4494,932,87,Item_39,2023-04-12,19:29:00,Delivered,337.56
4495,296,130,Item_33,2022-07-31,16:06:00,Cancelled,910.27
